"Thrust Speed Average, mm/min",USCSID,lv,Nvalue,"Total thrust force, MN",[99] Average shield jack stroke,"No.1 Screw revolution, min-1","Cutter Torque, MN-m","No.1 Screw Torque, MN-m",[58] Cutter Speed,[66] No.1 Gate stroke,"Soil Pressure, kPa",[628] Thrust Num Selected
50,5,24.53,5.14,16.455,1317,9.8,5.159,0.635,0.5,35,229,23
50,6,22.61,4.71,18.752,754,9.8,4.896,0.572,0.5,18,214,20
50,6,22.6,4.71,19.695,1598,9.8,5.116,0.565,0.5,13,212.5,23
50,5,24.52,5.14,18.184,632,9.8,5.145,0.612,0.5,35,239,25
50,6,22.6,4.71,19.726,1618,9.8,5.107,0.571,0.5,13,208,23
50,5,23.77,5.43,15.799,2098,9.8,5.109,0.615,0.5,51,216,20
50,5,24.52,5.14,16.358,1551,9.8,5.211,0.592,0.5,35,234,23
50,6,22.62,4.71,21.498,1777,9.8,5.164,0.561,0.5,19,205,21
50,5,23.89,5.43,15.466,1080,9.8,5.045,0.601,0.5,47,214,21
50,5,24.95,1.71,14.366,1523,9.9,5.058,0.502,0.5,51,208,22
50,5,24.52,5.14,17.601,673,9.9,5.14,0.67,0.5,35,230,25
50,6,22.62,4.71,20.02,1098,9.9,5.254,0.619,0.5,21,204.5,20
50,5,24.95,1.71,15.816,1763,9.9,5.061,0.544,0.5,51,227,22
50,6,22.63,4.71,21.377,863,9.9,5.173,0.517,0.5,23,197.5,22
50,6,22.61,4.71,18.447,832,9.9,5.194,0.52,0.5,23,211,20
50,6,22.6,4.71,19.737,996,9.9,5.049,0.573,0.5,13,207.5,23
50,6,22.61,4.71,21.284,1711,9.9,5.156,0.565,0.5,19,217,20
50,5,23.89,5.43,16.374,940,9.9,5.076,0.534,0.5,47,219.5,21
50,5,23.89,5.43,15.446,700,9.9,4.972,0.57,0.5,47,210,21
50,5,23.81,5.43,15.866,1895,9.9,5.11,0.563,0.5,50,222,20
50,5,24.39,1.71,16.884,1321,9.9,5.206,0.646,0.5,34,241.5,21
50,5,24.39,1.71,15.521,1581,9.9,5.233,0.585,0.5,34,223.5,21
50,5,24.39,1.71,15.771,1561,9.9,5.234,0.562,0.5,34,228.5,21
50,6,22.6,4.71,19.643,2116,9.9,5.113,0.543,0.5,18,217.5,21
50,6,22.63,4.71,21.05,824,9.9,4.962,0.543,0.5,23,204.5,22
50,6,22.62,4.71,20.161,1518,9.9,4.971,0.59,0.5,19,195.5,21
50,5,23.73,5.43,16.296,2175,9.9,4.835,0.572,0.5,50,210,21
50,6,22.59,4.71,18.784,1538,9.9,4.908,0.565,0.5,13,195,22
50,5,23.85,5.43,16.088,681,9.9,5.163,0.646,0.5,50,212,19
50,6,22.6,4.71,19.899,1217,10,5.099,0.584,0.5,13,201.5,23
50,5,24.55,5.14,14.761,850,10,4.942,0.49,0.5,46,210,20
50,6,22.61,4.71,19.185,1152,10,4.973,0.578,0.5,25,213,20
50,5,23.89,5.43,15.9,1320,10,5.076,0.6,0.5,47,213.5,21
50,5,23.85,5.43,15.436,1961,10,5.212,0.597,0.5,50,215,21
50,6,22.62,4.71,22.061,2041,10,5.015,0.53,0.5,21,199,23
50,6,22.6,4.71,19.354,816,10,5.115,0.539,0.5,13,201,23
50,6,22.62,4.71,20.186,759,10,4.938,0.517,0.5,22,203.5,22
50,6,22.59,4.71,18.973,1518,10,4.911,0.536,0.5,13,199,22
50,5,23.09,4.43,16.088,1074,10,5.091,0.588,0.5,50,224,24
50,5,24.2,1.71,20.718,2007,10,5.763,1.037,0.5,68,393,20
50,5,23.73,5.43,21.211,870,10,5.427,1.217,0.5,61,397.5,22
50,6,22.59,4.71,19.206,1018,10,4.97,0.55,0.5,13,200,22
50,5,23.89,5.43,16.494,1921,10,5.049,0.629,0.5,47,219,23
50,6,22.62,4.71,21.375,619,10,5.115,0.5,0.5,22,193,22
50,6,22.59,4.71,18.893,1378,10,4.874,0.512,0.5,13,210.5,22
50,6,22.6,4.71,18.832,1157,10,5.078,0.501,0.5,13,191.5,23
50,5,23.77,5.43,16.832,1657,10,5.192,0.658,0.5,51,226,21
50,6,22.61,4.71,19.165,1092,10,4.971,0.568,0.5,25,217.5,20
50,6,22.62,4.71,20.419,819,10,4.97,0.579,0.5,20,196.5,22
50,5,24.95,1.71,14.947,1563,10,5.036,0.552,0.5,51,209,22
50,5,23.73,5.43,15.594,2097,10.1,4.899,0.608,0.5,50,198.5,21
50,5,24.52,5.14,17.096,1352,10.1,5.185,0.662,0.5,35,239,23
50,6,22.59,4.71,19.927,1278,10.1,4.826,0.51,0.5,13,206,22
50,6,22.6,4.71,18.739,736,10.1,5.099,0.523,0.5,13,189,23
50,5,23.09,4.43,14.34,1234,10.1,5.014,0.491,0.5,50,198.5,24
50,5,23.73,5.43,15.731,1956,10.1,4.948,0.571,0.5,50,204.5,21
50,5,23.77,5.43,15.619,2158,10.1,5.1,0.601,0.5,51,212.5,20
50,5,24.53,5.14,16.734,1377,10.1,5.208,0.633,0.5,35,234.5,23
50,5,23.81,5.43,15.658,1595,10.1,5.101,0.614,0.5,50,210,20
50,6,22.6,4.71,19.731,796,10.1,5.11,0.544,0.5,13,209,23
50,6,22.59,4.71,18.573,1779,10.1,4.952,0.522,0.5,13,202,23
50,5,24.54,5.14,15.678,1788,10.1,5.101,0.541,0.5,47,221,23
50,6,22.62,4.71,19.923,1277,10.1,5.001,0.511,0.5,19,187.5,21
50,5,23.77,5.43,16.382,1777,10.1,5.184,0.613,0.5,51,228,21
50,6,22.59,4.71,19.958,817,10.2,4.986,0.536,0.5,13,202.5,22
50,5,24.95,1.71,14.698,1342,10.2,5.031,0.56,0.5,51,210,22
50,5,23.77,5.43,15.172,1877,10.2,5.114,0.569,0.5,51,207.5,21
50,6,22.63,4.71,22.01,644,10.2,4.955,0.518,0.5,22,211.5,22
50,5,23.85,5.43,16.21,1921,10.2,5.22,0.645,0.5,50,230,21
50,6,22.6,4.71,19.325,1716,10.2,5.112,0.474,0.5,21,204.5,21
50,5,24.95,1.71,15.655,1643,10.2,5.002,0.6,0.5,51,216,22
50,6,22.59,4.71,19.181,1178,10.2,4.956,0.536,0.5,13,207,22
50,6,22.6,4.71,18.548,1777,10.2,5.108,0.483,0.5,21,192,21
50,5,23.81,5.43,17.562,694,10.2,4.979,0.601,0.5,50,228,20
50,5,23.81,5.43,15.056,1154,10.2,5.062,0.571,0.5,50,208,20
50,5,23.89,5.43,16.779,1741,10.2,5.023,0.687,0.5,47,228,22
50,6,22.59,4.71,19.202,1117,10.2,4.988,0.56,0.5,13,200.5,22
50,6,22.59,4.71,19.738,958,10.2,5.013,0.545,0.5,13,204.5,22
50,5,24.76,1.71,16.244,2024,10.2,5.099,0.565,0.5,50,231,22
50,5,23.77,5.43,15.89,1857,10.2,5.144,0.564,0.5,51,218,21
50,5,23.81,5.43,16.078,754,10.2,5.042,0.647,0.5,50,211.5,20
50,6,22.59,4.71,21.197,698,10.2,5.03,0.514,0.5,13,203.5,22
50,6,22.63,4.71,21.778,883,10.2,5.161,0.55,0.5,23,195,22
50,5,23.77,5.43,16.087,1958,10.3,5.163,0.623,0.5,51,219,20
50,6,22.63,4.71,21.175,723,10.3,4.937,0.547,0.5,22,204.5,22
50,5,24.55,5.14,15.033,629,10.3,4.918,0.614,0.5,46,213.5,20
50,6,22.63,4.71,20.95,842,10.4,5.151,0.505,0.5,23,202,22
50,6,22.59,4.71,18.652,1339,10.4,4.87,0.53,0.5,13,194,22
50,6,22.59,4.71,18.936,1738,10.4,4.916,0.582,0.5,13,195,23
50,6,22.62,4.71,20.319,1218,10.4,4.99,0.525,0.5,19,191,21
50,6,18.45,10.38,18.351,1895,10.4,4.995,0.84,0.5,34,273,22
50,5,24.76,1.71,14.919,1084,10.4,5.087,0.53,0.5,50,213,22
50,5,23.85,5.43,15.36,701,10.4,5.163,0.57,0.5,50,207,19
50,5,23.73,5.43,16.486,1776,10.4,5.091,0.623,0.5,50,213,21
50,6,22.6,4.71,19.071,1136,10.4,5.065,0.54,0.5,13,198.5,23
50,5,23.77,5.43,16.957,875,10.4,5.223,0.583,0.5,51,223.5,21
50,6,18.45,10.38,18.227,1974,10.5,5.012,0.83,0.5,34,280.5,22
50,5,23.81,5.43,15.401,2095,10.5,5.065,0.567,0.5,50,209.5,20
50,5,23.73,5.43,17.42,853,10.5,5.039,0.576,0.5,50,204.5,22
50,5,24.39,1.71,15.908,1621,10.5,5.234,0.59,0.5,34,233.5,21
50,5,24.52,5.14,16.381,1711,10.5,5.271,0.654,0.5,35,233,23
50,6,22.59,4.71,18.527,1417,10.5,4.849,0.51,0.5,13,200,22
50,5,23.81,5.43,15.878,1916,10.5,5.101,0.545,0.5,50,218,20
50,5,23.81,5.43,15.863,1455,10.5,5.059,0.633,0.5,50,226,20
50,5,24.54,5.14,15.696,1147,10.5,5.145,0.574,0.5,47,223.5,23
50,6,22.63,4.71,20.792,1043,10.5,5.066,0.532,0.5,21,199,22
50,6,22.63,4.71,22.792,1263,10.6,4.963,0.563,0.5,19,205.5,22
50,5,23.73,5.43,17.581,1014,10.6,5.085,0.609,0.5,50,211,22
50,5,23.81,5.43,14.936,1935,10.6,5.06,0.527,0.5,50,206.5,20
50,5,24.2,1.71,16.709,1394,10.6,5.184,0.566,0.5,35,230.5,25
50,5,23.73,5.43,16.21,1535,10.6,5.11,0.582,0.5,50,205.5,22
50,5,23.73,5.43,19.197,633,10.6,4.999,0.54,0.5,50,219,22
50,6,22.62,4.71,19.897,1458,10.6,4.981,0.525,0.5,19,203,21
50,5,23.85,5.43,17.126,1102,10.7,5.287,0.687,0.5,50,247.5,19
50,6,22.6,4.71,19.378,1015,10.7,5.008,0.578,0.5,13,200,23
50,5,23.73,5.43,16.651,1033,10.7,5.103,0.61,0.5,50,197,22
50,6,22.63,4.71,20.593,783,10.7,4.935,0.571,0.5,22,206,22
50,5,23.89,5.43,15.351,1961,10.8,5.19,0.564,0.5,47,197,23
50,5,23.73,5.43,15.89,1314,10.8,5.09,0.586,0.5,50,198,22
50,5,23.85,5.43,16.989,1502,10.8,5.256,0.675,0.5,50,246.5,20
50,5,23.73,5.43,15.764,1454,10.8,5.109,0.526,0.5,50,202,22
50,5,23.73,5.43,15.627,1696,10.8,5.135,0.584,0.5,50,206,21
50,5,23.89,5.43,15.525,1040,10.9,5.004,0.615,0.5,47,208,21
50,5,23.89,5.43,14.644,1982,10.9,5.202,0.494,0.5,47,192,23
50,6,22.62,4.71,20.441,1058,10.9,5.231,0.568,0.5,21,216,20
50,6,22.59,4.71,20.294,738,10.9,4.995,0.548,0.5,13,194.5,22
50,5,23.81,5.43,15.825,2075,10.9,5.107,0.595,0.5,50,216,20
50,5,24.55,5.14,15.867,1668,11,5.025,0.622,0.5,46,229.5,21
50,5,24.2,1.71,16.445,1472,11.1,5.211,0.554,0.5,35,231.5,25
50,5,23.73,5.43,17.219,753,11.1,5.07,0.538,0.5,50,200,22
50,5,24.56,5.14,16.236,642,11.1,4.976,0.604,0.5,45,226,21
50,5,23.85,5.43,15.03,2021,11.1,5.147,0.619,0.5,50,209,21
50,5,23.81,5.43,15.063,1334,11.1,5.082,0.583,0.5,50,206,20
50,5,24.76,1.71,15.181,1824,11.2,5.002,0.506,0.5,50,216.5,23
50,5,23.89,5.43,16.217,1300,11.2,5.092,0.621,0.5,47,218.5,21
50,5,23.81,5.43,15.037,2115,11.3,5.09,0.58,0.5,50,206,20
50,5,24.95,1.71,14.506,2043,11.4,5.022,0.552,0.5,51,204,22
50,5,23.73,5.43,16.836,1274,11.6,5.082,0.612,0.5,50,206.5,22
50,5,23.73,5.43,15.768,1795,11.6,5.004,0.576,0.5,50,203.5,21
50,5,23.85,5.43,14.361,1721,11.8,5.283,0.547,0.5,50,202,21
50,5,24.76,1.71,14.855,1224,12.2,5.047,0.505,0.5,50,205.5,23
50,5,24.76,1.71,15.81,1364,12.3,5.071,0.571,0.5,50,219.5,23
51,6,26.59,3.71,20.95,1981,1.3,5.698,1.124,0.5,50,283.5,21
51,5,24.56,5.14,21.834,1810,1.5,5.654,1.16,0.5,53,403,21
51,5,27.38,4,24.65,1856,4,5.94,0.963,0.5,62,289.5,21
51,5,27.41,4,24.246,1936,4,5.76,1.05,0.5,62,302,20
51,5,27.41,4,24.334,1615,4,5.577,0.999,0.5,62,304.5,20
51,5,27.41,4,23.478,1436,4,5.562,0.928,0.5,62,280,20
51,5,27.41,4,24.073,1835,4.1,5.692,0.983,0.5,62,294.5,20
51,5,23.73,5.43,19.918,1930,4.1,5.809,1.119,0.5,61,388.5,19
51,5,23.85,5.43,21.186,811,4.2,5.444,1.153,0.5,61,401.5,20
51,6,20.86,19.25,23.107,1760,4.2,5.84,1.109,0.5,100,286.5,21
51,5,27.39,4,23.292,1414,4.2,5.712,0.942,0.5,62,280.5,22
51,6,20.86,19.25,22.961,1740,4.3,5.888,1.053,0.5,100,290,21
51,5,23.77,5.43,22.032,1234,4.4,5.706,1.109,0.5,61,407.5,20
51,6,20.87,19.25,24.207,2110,4.4,5.965,1.149,0.5,100,305,24
51,5,23.77,5.43,21.246,2114,4.4,5.812,1.155,0.5,61,403,20
51,5,23.77,5.43,21.18,1394,4.4,5.692,1.121,0.5,61,399.5,21
51,5,26.99,4,25.009,1940,4.4,5.979,1.09,0.5,61,309.5,24
51,5,27.2,4,24.406,2047,4.4,5.846,1.028,0.5,61,294,23
51,5,26.99,4,25.628,1000,4.4,5.998,1.093,0.5,61,299.5,24
51,5,23.85,5.43,20.267,1750,4.5,5.615,1.13,0.5,61,399,20
51,6,20.86,19.25,23.524,1640,4.5,5.877,1.198,0.5,100,296.5,21
51,6,22.61,4.71,23.296,2117,4.5,5.54,1.163,0.5,50,365,17
51,6,22.61,4.71,22.216,1217,4.5,5.63,1.162,0.5,50,363.5,18
51,5,27.41,4,24.266,2095,4.5,5.696,1.051,0.5,62,294,21
51,6,20.86,19.25,22.941,1420,4.5,5.875,1.091,0.5,100,290,21
51,5,27.2,4,25.095,1048,4.5,5.939,0.99,0.5,61,296,23
51,5,27.41,4,24.492,1895,4.5,5.715,1.046,0.5,62,303.5,20
51,5,27.38,4,24.81,1296,4.6,5.977,0.98,0.5,62,284,21
51,6,20.87,19.25,23.609,2090,4.6,5.94,1.124,0.5,100,291,24
51,6,22.61,4.71,22.678,1156,4.6,5.751,1.22,0.5,50,375.5,18
51,6,20.86,19.25,23.392,1540,4.6,5.894,1.124,0.5,100,296.5,21
51,6,20.86,19.25,23.05,1819,4.6,5.594,1.107,0.5,100,289.5,22
51,5,27.41,4,23.798,1255,4.7,5.673,0.948,0.5,62,283.5,20
51,6,15.08,5.25,21.877,1886,4.7,5.827,1.144,0.5,100,278.5,21
51,5,26.99,4,25.148,1420,4.7,6.063,1.096,0.5,61,299.5,24
51,6,22.59,4.71,22.945,2148,4.7,5.782,1.215,0.5,57,359,20
51,5,23.85,5.43,20.358,1211,4.8,5.491,1.061,0.5,61,392,20
51,6,20.87,19.25,24.047,2010,4.8,5.94,1.145,0.5,100,303,24
51,6,20.87,19.25,23.612,2150,4.8,5.934,1.11,0.5,100,290,23
51,5,27.39,4,23.551,1813,4.8,5.92,0.972,0.5,62,284.5,22
51,5,23.77,5.43,21.4,1333,4.8,5.76,1.15,0.5,61,403.5,20
51,6,22.6,4.71,22.88,627,4.8,5.734,1.084,0.5,67,379,16
51,5,26.99,4,24.797,1440,4.8,6.039,1.119,0.5,62,301.5,24
51,5,27.39,4,23.712,1614,4.8,5.831,0.933,0.5,62,282,22
51,5,27.41,4,24.184,1975,4.8,5.717,1.039,0.5,62,294,20
51,5,23.81,5.43,20.236,1768,4.9,5.338,1.108,0.5,61,394,20
51,5,26.99,4,25.064,2000,4.9,6.005,1.129,0.5,61,305,24
51,5,23.89,5.43,21.293,1936,4.9,5.698,1.104,0.5,61,392,18
51,6,20.87,19.25,23.512,1810,4.9,5.887,1.133,0.5,100,300.5,24
51,6,22.6,4.71,22.668,1868,4.9,5.897,1.137,0.5,46,397,17
51,6,22.63,4.71,22.844,1544,4.9,5.794,1.114,0.5,53,391,17
51,5,27.38,4,24.57,1816,4.9,5.839,0.961,0.5,62,283.5,21
51,6,22.6,4.71,22.946,2067,4.9,5.856,1.149,0.5,46,398,17
51,5,27.38,4,24.685,1336,4.9,5.982,0.939,0.5,62,287.5,21
51,5,27.39,4,23.864,1634,4.9,5.88,0.952,0.5,62,283,22
51,5,27.38,4,24.667,1836,4.9,5.91,0.97,0.5,62,283.5,21
51,6,22.59,4.71,22.088,1866,5,5.83,1.136,0.5,57,362,20
51,6,18.34,10.38,20.078,1717,5,5.364,1.1,0.5,100,294,24
51,5,23.77,5.43,21.169,993,5,5.646,1.096,0.5,61,396.5,21
51,6,20.87,19.25,23.827,1010,5,5.875,1.156,0.5,100,296.5,23
51,6,20.86,19.25,23.082,1619,5,5.842,1.148,0.5,100,292.5,21
51,5,23.77,5.43,21.414,1074,5,5.72,1.138,0.5,61,402.5,21
51,5,27.38,4,24.521,1656,5,5.933,1.007,0.5,62,278,21
51,5,23.89,5.43,21.529,1716,5,5.649,1.128,0.5,61,402,19
51,5,23.77,5.43,21.503,1293,5,5.742,1.168,0.5,61,407,20
51,5,24.2,1.71,22.364,707,5,5.799,1.114,0.5,68,395.5,20
51,5,26.99,4,25.327,1760,5.1,6.019,1.038,0.5,62,297.5,23
51,5,27.41,4,24.759,1655,5.1,5.729,1.081,0.5,62,301,20
51,5,27.38,4,24.343,1535,5.1,5.897,0.958,0.5,62,282,21
51,5,24.52,5.14,20.552,1396,5.1,5.637,1.112,0.5,53,398.5,21
51,5,24.53,5.14,20.774,1691,5.1,5.538,1.096,0.5,56,397,21
51,6,22.63,4.71,23.797,1205,5.1,5.746,1.049,0.5,53,398.5,17
51,3,30.05,6.43,27.791,730,5.1,5.82,1.142,0.5,100,297,25
51,6,20.87,19.25,24.305,2146,5.1,5.879,1.215,0.5,100,302.5,23
51,5,23.85,5.43,20.667,2109,5.1,5.676,1.169,0.5,61,400,20
51,6,22.6,4.71,23.197,2127,5.1,5.862,1.17,0.5,46,396.5,17
51,5,26.99,4,25.489,1800,5.1,6.062,1.093,0.5,61,299.5,23
51,5,24.95,1.71,21.295,1049,5.1,5.471,1.159,0.5,60,393,19
51,6,22.61,4.71,22.594,1276,5.1,5.754,1.19,0.5,50,373.5,18
51,6,22.59,4.71,24.056,605,5.1,5.703,1.095,0.5,57,356.5,17
51,3,28.44,11.8,29.577,2077,5.1,5.321,1.071,0.5,100,313.5,22
51,5,23.81,5.43,21.236,1228,5.1,5.613,1.113,0.5,61,399,20
51,3,29.68,6.43,28.631,932,5.2,5.81,1.151,0.5,100,297,25
51,6,22.59,4.71,22.883,1387,5.2,5.821,1.182,0.5,57,363,17
51,5,24.53,5.14,20.524,2050,5.2,5.562,1.059,0.5,56,394.5,21
51,5,23.73,5.43,20.119,1810,5.2,5.781,1.142,0.5,61,394.5,19
51,5,23.89,5.43,21.527,1096,5.2,5.612,1.143,0.5,61,397.5,19
51,2,28.79,13.17,27.499,633,5.2,5.391,1.049,0.5,99,294,23
51,6,18.34,10.38,20.064,1518,5.2,5.306,1.087,0.5,100,295,24
51,5,23.81,5.43,21.128,848,5.2,5.532,1.136,0.5,61,399,21
51,6,18.34,10.38,20.332,1297,5.2,5.278,1.074,0.5,100,291.5,24
51,5,23.89,5.43,22.313,2016,5.3,5.681,1.121,0.5,61,408,18
51,5,23.77,5.43,21.45,1515,5.3,5.809,1.167,0.5,61,401,21
51,5,24.52,5.14,21.103,1296,5.3,5.612,1.127,0.5,53,403.5,21
51,5,23.77,5.43,21.632,713,5.3,5.638,1.17,0.5,61,411.5,21
51,5,23.77,5.43,21.252,1733,5.3,5.789,1.145,0.5,61,399.5,20
51,2,28.79,13.17,25.863,594,5.3,4.955,1.065,0.5,99,301.5,23
51,5,23.85,5.43,20.37,1710,5.3,5.606,1.106,0.5,61,403.5,20
51,5,23.89,5.43,21.641,1955,5.3,5.697,1.124,0.5,61,397,18
51,5,23.77,5.43,21.98,893,5.3,5.72,1.196,0.5,61,406,21
51,6,26.65,3.71,23.754,836,5.3,5.787,1.012,0.5,78,279.5,21
51,6,15.09,5.25,20.045,1197,5.3,5.541,1.044,0.5,100,285,21
51,6,22.6,4.71,23.006,2087,5.3,5.841,1.159,0.5,46,399.5,17
51,5,23.85,5.43,20.261,1770,5.3,5.641,1.12,0.5,61,399,20
51,5,23.81,5.43,20.291,1648,5.3,5.311,1.105,0.5,61,395,20
51,5,27.2,4,24.165,2028,5.3,5.842,1.015,0.5,61,288.5,23
51,5,27.41,4,24.813,1635,5.3,5.681,1.052,0.5,62,306,20
51,6,20.86,19.25,23.026,1579,5.3,5.913,1.141,0.5,100,288.5,21
51,5,23.73,5.43,19.906,1510,5.3,5.818,1.174,0.5,61,393,21
51,5,24.52,5.14,21.25,1756,5.3,5.6,1.198,0.5,53,408.5,21
51,6,15.08,5.25,22.309,1825,5.3,5.778,1.109,0.5,100,287,21
51,6,22.62,4.71,21.797,1783,5.3,5.886,1.195,0.5,50,362.5,17
51,5,23.81,5.43,20.329,1728,5.3,5.298,1.091,0.5,61,395.5,20
51,3,29.68,6.43,29.782,613,5.3,5.608,1.098,0.5,100,303,25
51,3,29.56,6.43,27.665,755,5.4,5.723,1.061,0.5,100,282,24
51,5,23.81,5.43,21.129,2009,5.4,5.268,1.118,0.5,61,396,20
51,6,22.62,4.71,22.147,1724,5.4,5.894,1.22,0.5,50,366,17
51,5,23.73,5.43,20.661,1230,5.4,5.531,1.15,0.5,61,394,19
51,6,18.45,10.38,18.413,1600,5.4,5.487,1.064,0.5,100,292.5,25
51,5,24.55,5.14,20.677,1449,5.4,5.737,1.138,0.5,53,398.5,21
51,6,22.6,4.71,21.896,1229,5.4,5.816,1.078,0.5,46,351,17
51,6,22.59,4.71,22.327,826,5.4,5.762,1.026,0.5,57,348,17
51,6,15.08,5.25,20.048,1692,5.4,5.777,1.113,0.5,100,281,21
51,3,29.68,6.43,26.351,1232,5.4,5.792,1.105,0.5,100,291.5,25
51,5,24.54,5.14,20.225,1245,5.4,5.62,1.182,0.5,53,394.5,21
51,5,23.77,5.43,22.294,854,5.4,5.691,1.196,0.5,61,404.5,21
51,5,27.38,4,24.612,1495,5.4,5.902,1.005,0.5,62,290,21
51,6,18.23,10.38,20.377,1830,5.4,5.308,1.072,0.5,100,288,25
51,6,20.86,19.25,22.917,1840,5.4,5.605,1.096,0.5,100,287.5,22
51,5,23.89,5.43,20.18,1376,5.4,5.639,1.082,0.5,61,389,19
51,6,18.23,10.38,20.149,1510,5.4,5.382,1.092,0.5,100,292.5,25
51,6,18.13,10.38,19.926,1134,5.4,5.619,1.113,0.5,100,281,23
51,6,22.62,4.71,21.923,803,5.4,5.757,1.126,0.5,50,359,17
51,6,22.6,4.71,22.806,1967,5.4,5.831,1.199,0.5,46,399,17
51,5,27.39,4,23.644,2094,5.4,5.911,0.981,0.5,62,284,22
51,6,18.23,10.38,20.749,1290,5.4,5.483,1.113,0.5,100,294,25
51,6,22.63,4.71,23.822,1684,5.4,5.738,1.246,0.5,53,405.5,17
51,6,22.61,4.71,22.04,2016,5.4,5.553,1.166,0.5,50,346,17
51,3,29.68,6.43,28.665,952,5.4,5.784,1.163,0.5,100,299.5,25
51,5,23.1,4.43,20.221,974,5.5,5.431,1.143,0.5,51,394.5,25
51,6,22.62,4.71,22.481,1063,5.5,5.51,1.224,0.5,50,371.5,17
51,5,24.54,5.14,20.874,1065,5.5,5.675,1.233,0.5,53,397.5,21
51,6,22.59,4.71,23.525,986,5.5,5.795,1.201,0.5,57,381,17
51,6,18.03,10.38,20.032,1515,5.5,5.444,1.071,0.5,100,287,21
51,5,23.89,5.43,21.034,1056,5.5,5.571,1.127,0.5,61,396.5,19
51,6,22.6,4.71,22.406,1687,5.5,5.865,1.12,0.5,46,406,17
51,5,23.89,5.43,20.832,1316,5.5,5.649,1.119,0.5,61,392.5,19
51,6,18.23,10.38,20.159,1931,5.5,5.673,1.074,0.5,100,288.5,25
51,5,23.73,5.43,20.783,1550,5.5,5.817,1.152,0.5,61,401,19
51,6,18.34,10.38,20.718,2037,5.5,5.366,1.093,0.5,100,294,24
51,6,18.23,10.38,19.998,1471,5.5,5.414,1.09,0.5,100,289.5,25
51,5,24.55,5.14,21.068,1749,5.5,5.64,1.236,0.5,53,400,21
51,6,18.23,10.38,19.98,1371,5.5,5.494,1.094,0.5,100,283.5,25
51,6,22.62,4.71,23.453,623,5.5,5.74,1.106,0.5,50,364,17
51,5,26.99,4,25.373,1741,5.5,6.047,1.092,0.5,61,305.5,23
51,6,18.34,10.38,20.126,1779,5.5,5.371,1.071,0.5,100,290.5,24
51,5,23.89,5.43,21.245,976,5.5,5.545,1.15,0.5,61,401,19
51,6,15.08,5.25,21.426,946,5.5,5.726,1.16,0.5,100,273,21
51,6,22.63,4.71,23.129,2124,5.5,5.761,1.14,0.5,53,389,17
51,5,27.2,4,25.081,1768,5.5,5.919,1.068,0.5,61,298,23
51,6,22.6,4.71,22.707,1787,5.6,5.861,1.187,0.5,46,395,17
51,5,24.54,5.14,20.551,1725,5.6,5.667,1.257,0.5,53,395.5,21
51,5,23.81,5.43,21.089,869,5.6,5.541,1.141,0.5,61,398.5,21
51,5,23.77,5.43,21.154,1534,5.6,5.811,1.132,0.5,61,400,20
51,6,18.23,10.38,20.717,1191,5.6,5.554,1.101,0.5,100,293.5,25
51,6,22.61,4.71,23.92,956,5.6,5.866,1.284,0.5,54,396.5,18
51,6,22.63,4.71,23.697,1644,5.6,5.761,1.16,0.5,53,397,17
51,6,15.12,5.25,20.117,2115,5.6,5.553,1.063,0.5,100,286,25
51,6,22.6,4.71,22.238,1267,5.6,5.84,1.132,0.5,46,379,17
51,5,23.81,5.43,20.792,1448,5.6,5.602,1.115,0.5,61,398,20
51,5,24.52,5.14,20.576,1517,5.6,5.689,1.068,0.5,53,393.5,21
51,6,22.61,4.71,22.398,1497,5.6,5.767,1.202,0.5,50,371,18
51,5,26.99,4,25.137,1400,5.6,6.054,1.113,0.5,61,298.5,24
51,6,18.45,10.38,18.683,2179,5.6,5.504,1.062,0.5,100,287.5,25
51,5,23.73,5.43,20.337,1210,5.6,5.561,1.11,0.5,61,392,19
51,5,23.85,5.43,20.38,1490,5.6,5.588,1.127,0.5,61,399,20
51,6,22.61,4.71,22.252,1459,5.6,5.713,1.187,0.5,50,367.5,18
51,6,22.61,4.71,22.689,1097,5.6,5.768,1.29,0.5,50,369,18
51,6,18.23,10.38,20.188,1390,5.6,5.476,1.087,0.5,100,290.5,25
51,5,23.77,5.43,21.569,1173,5.6,5.685,1.123,0.5,61,405,20
51,6,22.6,4.71,22.778,2027,5.6,5.801,1.09,0.5,46,393,17
51,5,27.38,4,24.639,1476,5.6,5.905,1.01,0.5,62,284.5,21
51,6,22.6,4.71,22.623,1067,5.6,5.778,1.17,0.5,46,397,18
51,5,23.81,5.43,21.298,2048,5.6,5.32,1.158,0.5,61,398,20
51,5,23.73,5.43,20.19,1410,5.6,5.815,1.096,0.5,61,392,21
51,6,15.12,5.25,20.64,2035,5.7,5.589,1.11,0.5,100,295.5,24
51,6,22.61,4.71,23.172,777,5.7,5.813,1.229,0.5,54,379,18
51,5,24.56,5.14,20.786,1568,5.7,5.634,1.125,0.5,53,393.5,21
51,2,28.79,13.17,27.285,793,5.7,5.461,1.018,0.5,99,280.5,23
51,5,23.89,5.43,20.114,2156,5.7,5.729,1.062,0.5,61,392.5,18
51,5,17.42,8.33,20.706,2180,5.7,5.439,1.094,0.5,52,295.5,23
51,6,15.12,5.25,19.841,1895,5.7,5.521,1.121,0.5,100,289.5,24
51,5,23.81,5.43,21.121,1048,5.7,5.583,1.132,0.5,61,396.5,20
